SYMBOL,full_pct_change_2026-08-06,top_gainers_2026-08-06,top_losers_2026-08-06,CURRENT_UP_STREAK
RSYSTEMS,0.23,,,0
RTL,-1.44,,,0
RTNINDIA,-3.32,,,0
RTNPOWER,0.11,,,0
RUBFILA,0.65,,,0
RUBICON,-2.62,,,0
RUBYMILLS,4.54,,,0
RUCHINFRA,-0.85,,,0
RUCHIRA,0.72,,,0
RUDRA,-1.49,,,0
RULKA,3.44,,,0
RUPA,3.68,,,0
RUSHIL,1.96,,,0
RUSTOMJEE,-1.13,,,0
RVHL,-0.83,,,0
RVNL,2.62,,,0
RVTH,-1.45,,,0
S&SPOWER,-3.91,,,0
SAAKSHI,-0.98,,,0
SAATVIKGL,1.18,,,0
SABAR,0.74,,,0
SACHEEROME,9.79,,,0
SADBHAV,-0.67,,,0
SADBHIN,1.54,,,0
SADHAV,-1.2,,,0
SADHNANIQ,1.41,,,0
SAFARI,-0.61,,,0
SAFEENTP,0.82,,,0
SAGARDEEP,0.12,,,0
SAGCEM,0.56,,,0
SAGILITY,-0.25,,,0
SAHAJSOLAR,-1.0,,,0
SAHANA,0.8,,,0
SAHASRA,4.99,,,0
SAHLIBHFI,-0.36,,,0
SAHYADRI,4.85,,,0
SAIFL,0.0,,,0
SAIL,0.71,,,0
SAILIFE,1.38,,,0
SAIPARENT,4.85,,,0
SAJHOTELS,4.94,,,0
SAKAR,3.26,,,0
SAKHTISUG,-1.02,,,0
SAKSOFT,-0.93,,,0
SAKUMA,0.62,,,0
SALASAR,-0.51,,,0
SALONA,-4.89,,,0
SALSTEEL,4.98,,,0
SALZERELEC,1.52,,,0
SAMBHAAV,-1.35,,,0
SAMBHV,-2.12,,,0
SAMHI,1.49,,,0
SAMMAANCAP,3.52,,,0
SAMPANN,0.26,,,0
SANATHAN,-0.43,,,0
SANDESH,20.0,20.0,,0
SANDHAR,0.24,,,0
SANDUMA,-0.13,,,0
SANGAMIND,0.48,,,0
SANGANI,4.65,,,0
SANGHVIMOV,1.55,,,0
SANGINITA,-2.0,,,0
SANOFI,0.73,,,0
SANOFICONR,-0.39,,,0
SANSERA,1.19,,,0
SANSTAR,-0.67,,,0
SANWARIA,-5.0,,,0
SAPPHIRE,-1.37,,,0
SAPPL,3.4,,,0
SARDAEN,0.24,,,0
SAREGAMA,-5.25,,,0
SARLAPOLY,-0.21,,,0
SARTELE,-1.18,,,0
SARVESHWAR,0.58,,,0
SASKEN,-2.79,,,0
SATECH,-4.91,,,0
SATIA,0.77,,,0
SATIN,0.86,,,0
SATIPOLY,2.12,,,0
SATKARTAR,-3.59,,,0
SATTVAENGG,-2.5,,,0
SAURASHCEM,0.32,,,0
SAVY,3.69,,,0
SAWALIYA,0.05,,,0
SAYAJIHOTL,1.31,,,0
SBC,-0.29,,,0
SBCL,-0.65,,,0
SBFC,1.82,,,0
SBGLP,0.52,,,0
SBIBPB,1.6,,,0
SBICARD,-0.86,,,0
SBIETFCON,-0.71,,,0
SBIETFIT,0.23,,,0
SBIETFPB,0.01,,,0
SBIETFQLTY,1.83,,,0
SBIFUNDS,-0.87,,,0
SBILIFE,-0.98,,,0
SBILIQETF,0.01,,,0
SBIMIDMOM,-0.55,,,0
SBIN,2.84,,,0
SBINEQWETF,0.79,,,0
SBINMID150,-0.85,,,0
SBISILVER,0.57,,,0
SBISMLETF,0.44,,,0
SBIVALETF,0.33,,,0
SCANSTL,-2.29,,,0
SCHAEFFLER,-1.3,,,0
SCHAND,0.41,,,0
SCHNEIDER,-1.28,,,0
SCI,2.63,,,0
SCILAL,-0.05,,,0
SCL01825,-0.04,,,0
SCLZC26,0.03,,,0
SCLZC26C,0.31,,,0
SCML,-2.85,,,0
SCODATUBES,-1.92,,,0
SCPL,0.6,,,0
SDBL,0.98,,,0
SEAMECLTD,-0.94,,,0
SECMARK,2.14,,,0
SECURKLOUD,0.33,,,0
SEDEMAC,-1.83,,,0
SEIL,0.11,,,0
SEJALLTD,0.1,,,0
SEL,-4.08,,,0
SELECTIPO,-0.02,,,0
SELMC,1.78,,,0
SEMAC,-1.89,,,0
SENCO,-1.87,,,0
SENORES,0.39,,,0
SENSEXADD,0.01,,,0
SENSEXAXIS,1.92,,,0
SENSEXBETA,-0.53,,,0
SENSEXETF,0.54,,,0
SENSEXIETF,0.68,,,0
SEPC,3.48,,,0
SERVICE,0.0,,,0
SERVOTECH,-1.3,,,0
SESHAPAPER,0.99,,,0
SETCO,0.0,,,0
SETF10GILT,0.17,,,0
SETFGOLD,2.48,,,0
SETFNIF50,0.42,,,0
SETFNIFBK,0.54,,,0
SETFNN50,0.7,,,0
SETL,-1.21,,,0
SETUINFRA,5.0,,,0
SEYAIND,1.67,,,0
SFL,-9.67,,-9.67,0
SFML,6.58,,,0
SGBAPR28I,2.29,,,0
SGBAUG27,2.46,,,0
SGBAUG28V,2.25,,,0
SGBAUG29V,2.61,,,0
SGBAUG30,1.94,,,0
SGBD29VIII,1.49,,,0
SGBDC27VII,3.26,,,0
SGBDE30III,2.02,,,0
SGBDE31III,2.13,,,0
SGBDEC26,0.38,,,0
SGBFEB28IX,2.78,,,0
SGBFEB29XI,1.95,,,0
SGBFEB32IV,2.26,,,0
SGBJ28VIII,2.79,,,0
SGBJAN27,1.41,,,0
SGBJAN29IX,1.76,,,0
SGBJAN29X,2.25,,,0
SGBJAN30IX,1.6,,,0
SGBJU29III,2.1,,,0
SGBJUL27,2.62,,,0
SGBJUL28IV,1.84,,,0
SGBJUL29IV,2.21,,,0
SGBJUN27,2.73,,,0
SGBJUN28,2.06,,,0
SGBJUN29II,3.6,,,0
SGBJUN30,1.98,,,0
SGBJUN31I,1.54,,,0
SGBMAR28X,2.26,,,0
SGBMAR30X,1.97,,,0
SGBMAR31IV,1.88,,,0
SGBMAY28,2.09,,,0
SGBMAY29I,2.05,,,0
SGBMR29XII,2.2,,,0
SGBN28VIII,2.02,,,0
SGBNOV26,-1.76,,,0
SGBNV29VII,2.46,,,0
SGBOC28VII,1.96,,,0
SGBOCT27,2.63,,,0
SGBOCT27VI,2.23,,,0
SGBSEP27,2.4,,,0
SGBSEP28VI,2.34,,,0
SGBSEP29VI,2.08,,,0
SGBSEP31II,1.77,,,0
SGFIN,2.25,,,0
SGIL,-0.59,,,0
SGL,1.54,,,0
SGMART,1.08,,,0
SHADOWFAX,-1.4,,,0
SHAH,-0.77,,,0
SHAHALLOYS,1.42,,,0
SHAILY,5.99,,,0
SHAKTIPUMP,-0.18,,,0
SHALBY,-0.07,,,0
SHALPAINTS,2.3,,,0
SHANKARA,-1.2,,,0
SHANTHALA,-2.13,,,0
SHANTI,0.87,,,0
SHANTIGEAR,-2.47,,,0
SHANTIGOLD,0.78,,,0
SHARDACROP,-0.04,,,0
SHARDAMOTR,3.64,,,0
SHARDUL,-4.84,,,0
SHAREINDIA,-1.9,,,0
SHARIABEES,-0.26,,,0
SHBAJRG,-2.63,,,0
SHEEL,-4.96,,,0
SHEETAL,-0.98,,,0
SHEKHAWATI,-0.14,,,0
SHEMAROO,1.12,,,0
SHERA,1.08,,,0
SHETHJI,0.53,,,0
SHIGAN,0.16,,,0
SHILCTECH,1.16,,,0
SHILPAMED,2.36,,,0
SHINDL,0.56,,,0
SHIVALIK,2.98,,,0
SHIVAMAUTO,-0.83,,,0
SHIVAMILLS,0.03,,,0
SHIVASHRIT,0.5,,,0
SHIVATEX,-1.44,,,0
SHIVAUM,-1.17,,,0
SHK,1.92,,,0
SHOPERSTOP,3.31,,,0
SHRADHA,-1.31,,,0
SHREDIGCEM,-0.01,,,0
SHREECEM,-2.43,,,0
SHREEDHAR,4.23,,,0
SHREEJISPG,1.75,,,0
SHREEKARNI,-0.71,,,0
SHREEOSFM,5.26,,,0
SHREEPUSHK,1.99,,,0
SHREERAMA,-0.83,,,0
SHRENIK,0.0,,,0
SHREYANIND,-0.71,,,0
SHRIAHIMSA,-3.41,,,0
SHRIKANHA,4.88,,,0
SHRIKRISH,0.0,,,0
SHRINGARMS,-0.15,,,0
SHRIPISTON,-2.6,,,0
SHRIRAMFIN,1.66,,,0
SHRIRAMPPS,-0.27,,,0
SHRITECH,-3.41,,,0
SHUBHSHREE,-3.1,,,0
SHYAMCENT,-4.99,,,0
SHYAMDHANI,4.98,,,0
SHYAMMETL,-1.37,,,0
SHYAMTEL,2.85,,,0
SICAGEN,19.82,19.82,,0
SICALLOG,4.09,,,0
SIDDHICOTS,0.0,,,0
SIEMENS,-0.7,,,0
SIGACHI,0.55,,,0
SIGIND,14.06,14.06,,0
SIGMA,-0.06,,,0
SIGMAADV,-1.77,,,0
SIGNATURE,0.16,,,0
SIGNORIA,-0.06,,,0
SIGNPOST,-0.67,,,0
SIKA,0.74,,,0
SIKKO,9.85,,,0
SIL,0.29,,,0
SILGO,0.48,,,0
SILINV,1.25,,,0
SILKFLEX,0.6,,,0
SILKY,-0.27,,,0
SILLYMONKS,-3.74,,,0
SILVER,0.57,,,0
SILVER1,0.46,,,0
SILVER360,0.72,,,0
SILVERADD,0.6,,,0
SILVERAG,0.63,,,0
SILVERAXIS,0.51,,,0
SILVERBEES,0.53,,,0
SILVERBETA,0.54,,,0
SILVERBND,0.48,,,0
SILVERCASE,0.62,,,0
SILVERIETF,0.54,,,0
SILVERTUC,0.91,,,0
SIMBHALS,0.0,,,0
SIMCA,3.42,,,0
SIMPLEXINF,2.29,,,0
SINCLAIR,2.43,,,0
SINDHUTRAD,-1.83,,,0
SINGERIND,4.31,,,0
SINTERCOM,2.51,,,0
SIRCA,1.49,,,0
SIS,1.24,,,0
SITINET,0.0,,,0
SIYSIL,0.02,,,0
SJLOGISTIC,-2.29,,,0
SJS,-2.89,,,0
SJVN,-0.98,,,0
SKFINDIA,0.62,,,0
SKFINDUS,0.69,,,0
SKIPPER,-4.01,,,0
SKMEGGPROD,2.8,,,0
SKP,-1.6,,,0
SKYGOLD,1.85,,,0
SLONE,4.45,,,0
SMALL250,0.22,,,0
SMALLADD,-0.16,,,0
SMALLCAP,0.33,,,0
SMALLGROWW,-0.17,,,0
SMALLIETF,0.49,,,0
SMARTEN,-1.89,,,0
SMARTLINK,-4.38,,,0
SMARTWORKS,2.75,,,0
SMCGLOBAL,1.0,,,0
SML100CASE,0.71,,,0
SMLMAH,-4.14,,,0
SMLT,-2.23,,,0
SMSPHARMA,-2.02,,,0
SNEHAA,1.67,,,0
SNOWMAN,0.35,,,0
SNXT30BEES,0.44,,,0
SNXT50BETA,-0.04,,,0
SOBHA,-0.37,,,0
SOCL,2.26,,,0
SOFTTECH,0.25,,,0
SOLARA,-0.69,,,0
SOLARINDS,0.52,,,0
SOLARWORLD,0.88,,,0
SOLEX,-1.0,,,0
SOMANYCERA,0.74,,,0
SOMATEX,-2.84,,,0
SOMICONVEY,-2.62,,,0
SONACOMS,-2.77,,,0
SONAL,2.22,,,0
SONAMAC,-4.17,,,0
SONAMLTD,0.15,,,0
SONATSOFTW,-1.64,,,0
SONUINFRA,-5.0,,,0
SOTL,15.16,15.16,,0
SOUTHBANK,1.09,,,0
SOUTHWEST,-0.96,,,0
SPAL,-3.58,,,0
SPANDANA,-1.44,,,0
SPARC,-0.63,,,0
SPCENET,0.86,,,0
SPCL,-2.02,,,0
SPCON,7.7,,,0
SPECIALITY,0.27,,,0
SPECTRUM,2.14,,,0
SPECTSTM,-5.32,,,0
SPENCERS,0.52,,,0
SPIC,-0.01,,,0
SPLIL,0.63,,,0
SPLPETRO,-0.47,,,0
SPMLINFRA,-0.96,,,0
SPORTKING,-1.7,,,0
SPUNWEB,1.49,,,0
SRD,-2.75,,,0
SREEL,0.27,,,0
SRF,-0.56,,,0
SRGHFL,0.6,,,0
SRHHYPOLTD,5.02,,,0
SRIVASAVI,4.64,,,0
SRM,3.62,,,0
SRTL,-1.51,,,0
SSDL,-1.54,,,0
SSEGL,-3.12,,,0
SSFL,-4.29,,,0
SSFLPP,0.33,,,0
SSWL,-3.36,,,0
STALLION,0.84,,,0
STANLEY,-0.49,,,0
STAR,2.76,,,0
STARCEMENT,-0.59,,,0
STARHEALTH,-2.46,,,0
STARPAPER,0.99,,,0
STARTECK,0.37,,,0
STCINDIA,1.0,,,0
STEELCAS,0.22,,,0
STEELCITY,0.25,,,0
STEELXIND,-0.61,,,0
STEL,0.9,,,0
STERTOOLS,-1.15,,,0
STLNETWORK,2.36,,,0
STLTECH,-0.13,,,0
STOVEKRAFT,5.85,,,0
STRIDERS,4.6,,,0
STUDDS,1.6,,,0
STUDIOLSD,4.05,,,0
STYL,6.75,,,0
STYLAMIND,3.7,,,0
STYLEBAAZA,4.91,,,0
STYRENIX,-8.04,,-8.04,0
SUBAHOTELS,-6.55,,,0
SUBEXLTD,2.61,,,0
SUBROS,-0.34,,,0
SUDARCOLOR,12.38,12.38,,0
SUDARSCHEM,2.87,,,0
SUDEEPPHRM,1.59,,,0
SUKHJITS,-1.52,,,0
SULA,-1.89,,,0
SUMEETINDS,-4.97,,,0
SUMICHEM,3.48,,,0
SUMIT,0.34,,,0
SUMMITSEC,-1.31,,,0
SUNCLAY,-0.2,,,0
SUNDARAM,-1.6,,,0
SUNDARMFIN,-1.87,,,0
SUNDRMBRAK,-0.32,,,0
SUNDRMFAST,5.32,,,0
SUNDROP,-0.11,,,0
SUNFLAG,3.64,,,0
SUNLITE,-2.63,,,0
SUNPHARMA,0.57,,,0
SUNREST,-2.5,,,0
SUNTECH,1.75,,,0
SUNTECK,-0.26,,,0
SUNTV,-0.84,,,0
SUPERHOUSE,1.2,,,0
SUPERSPIN,1.89,,,0
SUPRAJIT,0.66,,,0
SUPREME,-0.2,,,0
SUPREMEENG,1.81,,,0
SUPREMEIND,0.47,,,0
SUPREMEINF,-1.74,,,0
SUPREMEPWR,0.72,,,0
SUPRIYA,-2.49,,,0
SURAJEST,-0.63,,,0
SURAJLTD,0.65,,,0
SURAKSHA,-0.61,,,0
SURANASOL,5.34,,,0
SURANAT&P,-0.22,,,0
SURANI,2.06,,,0
SURYALA,-1.75,,,0
SURYALAXMI,-0.79,,,0
SURYAROSNI,1.64,,,0
SURYODAY,-0.04,,,0
SUTLEJTEX,3.75,,,0
SUVEN,-2.68,,,0
SUVIDHAA,2.38,,,0
SUYOG,2.75,,,0
SUZLON,-0.1,,,0
SVLL,-1.96,,,0
SVPGLOB,-1.8,,,0
SWANCORP,0.1,,,0
SWANDEF,3.82,,,0
SWARAJ,-1.27,,,0
SWARAJENG,-0.36,,,0
SWASTIK,-1.75,,,0
SWELECTES,4.94,,,0
SWIGGY,-0.43,,,0
SWSOLAR,-1.18,,,0
SYMPHONY,1.19,,,0
SYNCOMF,-1.13,,,0
SYNGENE,-1.77,,,0
SYRMA,-1.12,,,0
SYSTANGO,-1.49,,,0
SYSTMTXC,-0.33,,,0
TAALTECH,2.79,,,0
TAC,-2.04,,,0
TAINWALCHM,-6.54,,,0
TAJGVK,1.22,,,0
TAKE,0.81,,,0
TALBROAUTO,-0.3,,,0
TAMBOLIIN,4.98,,,0
TANKUP,1.48,,,0
TANLA,-0.83,,,0
TARACHAND,-15.11,,-15.11,0
TARAPUR,-4.98,,,0
TARC,-0.41,,,0
TARIL,0.49,,,0
TARMAT,-0.36,,,0
TARSONS,-3.22,,,0
TASTYBITE,-1.28,,,0
TATACAP,2.9,,,0
TATACHEM,-0.43,,,0
TATACOMM,-0.7,,,0
TATACONSUM,-0.57,,,0
TATAELXSI,-0.93,,,0
TATAGOLD,2.42,,,0
TATAINVEST,-0.51,,,0
TATAPOWER,-1.15,,,0
TATASTEEL,-1.91,,,0
TATATECH,6.31,,,0
TATSILV,0.46,,,0
TATVA,0.6,,,0
TAURIAN,-0.14,,,0
TBI,6.92,,,0
TBOTEK,-2.66,,,0
TBZ,-0.4,,,0
TCC,-4.45,,,0
TCI,-0.11,,,0
TCIEXP,0.77,,,0
TCIFINANCE,-0.72,,,0
TCL,-0.5,,,0
TCPLPACK,-1.05,,,0
TCS,-1.66,,,0
TDPOWERSYS,2.15,,,0
TEAMGTY,-0.62,,,0
TEAMLEASE,0.15,,,0
TEAMTECH,-2.08,,,0
TECH,-0.15,,,0
TECHD,2.3,,,0
TECHERA,4.98,,,0
TECHLABS,-1.14,,,0
TECHM,-1.08,,,0
TECHNOE,-1.23,,,0
TECHNVISN,9.98,,,0
TECILCHEM,-4.77,,,0
TEGA,0.17,,,0
TEJA,-3.08,,,0
TEJASCARGO,4.84,,,0
TEJASNET,-1.0,,,0
TEMBO,-3.19,,,0
TENNIND,-1.75,,,0
TERASOFT,-1.14,,,0
TEXINFRA,0.48,,,0
TEXMOPIPES,-0.28,,,0
TEXRAIL,0.82,,,0
TFCILTD,0.04,,,0
TFL,0.09,,,0
TGBHOTELS,-3.26,,,0
TGL,2.82,,,0
THAKDEV,-5.0,,,0
THANGAMAYL,3.86,,,0
THEINVEST,-0.72,,,0
THEJO,2.8,,,0
THELEELA,1.74,,,0
THEMISMED,-2.83,,,0
THERMAX,-1.82,,,0
THOMASCOOK,1.55,,,0
THOMASCOTT,2.68,,,0
THYROCARE,-0.33,,,0
TI,-2.5,,,0
TICL,4.91,,,0
TIGERLOGS,2.23,,,0
TIIL,0.27,,,0
TIINDIA,-1.22,,,0
TIJARIA,-1.04,,,0
TIL,-2.88,,,0
TIMESCAN,2.19,,,0
TIMETECHNO,-0.21,,,0
TIMEX,-1.86,,,0
TIMKEN,1.02,,,0
TINNARUBR,-2.41,,,0
TIPSFILMS,-0.92,,,0
TIPSMUSIC,-2.69,,,0
TIRUMALCHM,-0.01,,,0
TIRUPATI,-0.28,,,0
TIRUPATIFL,0.17,,,0
TITAGARH,1.02,,,0
TITAN,1.74,,,0
TMB,2.19,,,0
TMCV,2.1,,,0
TMPV,-1.27,,,0
TNIDETF,-0.7,,,0
TNPETRO,0.77,,,0
TNPL,2.38,,,0
TNTELE,0.34,,,0
TOKYOPLAST,2.04,,,0
TOLINS,-0.44,,,0
TOP100CASE,0.0,,,0
TOP10ADD,-0.2,,,0
TOP15IETF,0.2,,,0
TOP20,0.22,,,0
TORNTPHARM,-0.88,,,0
TORNTPOWER,0.13,,,0
TOTAL,7.87,,,0
TOUCHWOOD,1.82,,,0
TPHQ,0.0,,,0
TPLPLASTEH,0.61,,,0
TRACXN,-1.73,,,0
TRANSPEK,-2.8,,,0
TRANSRAILL,-1.7,,,0
TRANSTEEL,0.96,,,0
TRANSWORLD,0.48,,,0
TRAVELFOOD,-0.8,,,0
TREEHOUSE,-1.26,,,0
TREJHARA,9.51,,,0
TREL,2.24,,,0
TRENT,-0.7,,,0
TRF,1.32,,,0
TRIDENT,-0.04,,,0
TRIGYN,0.18,,,0
TRITURBINE,3.67,,,0
TRIVENI,-2.03,,,0
TROM,-2.07,,,0
TRU,-0.65,,,0
TRUALT,0.6,,,0
TRUST,-1.72,,,0
TSC,-9.98,,-9.98,0
TSFINV,-3.61,,,0
TTKHLTCARE,4.61,,,0
TTKPRESTIG,1.36,,,0
TTL,0.16,,,0
TTML,-0.7,,,0
TUNWAL,0.0,,,0
TURTLEMINT,-2.05,,,0
TVSELECT,0.85,,,0
TVSHLTD,0.94,,,0
TVSMNCRPS,0.0,,,0
TVSMOTOR,-1.8,,,0
TVSSCS,-2.32,,,0
TVSSRICHAK,-0.29,,,0
TVTODAY,-0.81,,,0
TVVISION,-2.03,,,0
TWCGOLDETF,2.37,,,0
UBL,0.19,,,0
UCAL,0.46,,,0
UCL,1.13,,,0
UCOBANK,0.57,,,0
UDS,0.54,,,0
UEL,10.0,,,0
UFBL,4.2,,,0
UFLEX,1.67,,,0
UFO,-2.22,,,0
UGARSUGAR,5.66,,,0
UGROCAP,0.41,,,0
UHTL,-1.17,,,0
UJJIVANSFB,3.53,,,0
ULTRACEMCO,-0.94,,,0
ULTRAMAR,-0.73,,,0
UMA,0.0,,,0
UMAEXPORTS,-3.09,,,0
UMESLTD,0.74,,,0
UMIYA-MRO,-1.32,,,0
UNICHEMLAB,0.0,,,0
UNIDT,0.46,,,0
UNIECOM,-0.27,,,0
UNIENTER,0.45,,,0
UNIHEALTH,-0.24,,,0
UNIINFO,-4.73,,,0
UNILEX,-5.96,,,0
UNIMECH,-0.61,,,0
UNIONBANK,3.81,,,0
UNIONGOLD,2.54,,,0
UNIPARTS,-2.51,,,0
UNITDSPR,0.33,,,0
UNITECH,-0.24,,,0
UNITEDPOLY,-1.09,,,0
UNITEDTEA,0.45,,,0
UNIVASTU,-3.66,,,0
UNIVCABLES,-0.79,,,0
UNIVPHOTO,-0.22,,,0
UNOMINDA,2.24,,,0
UPL,-0.78,,,0
URAVIDEF,1.71,,,0
URBAN,0.21,,,0
URBANCO,0.08,,,0
URJA,-2.1,,,0
USASEEDS,4.72,,,0
USHAFIN,0.0,,,0
USHAMART,-0.88,,,0
USK,-0.26,,,0
UTIAMC,-0.15,,,0
UTKAL,4.89,,,0
UTKARSHBNK,-0.62,,,0
UTLSOLAR,2.51,,,0
UTSSAV,-0.39,,,0
UTTAMSUGAR,1.75,,,0
UYFINCORP,-0.26,,,0
V2RETAIL,0.34,,,0
VADILALIND,2.31,,,0
VAIBHAVGBL,-3.02,,,0
VAISHALI,0.5,,,0
VAKRANGEE,-1.32,,,0
VAL30IETF,-0.06,,,0
VALIANTLAB,0.47,,,0
VALIANTORG,-2.74,,,0
VALUE,0.06,,,0
VALUEAXIS,0.24,,,0
VAML,2.71,,,0
VARDHACRLC,-0.5,,,0
VARDMNPOLY,-0.33,,,0
VARROC,2.82,,,0
VASCONEQ,-2.22,,,0
VASWANI,-2.05,,,0
VBL,1.6,,,0
VCL,4.92,,,0
VDEAL,-6.51,,,0
VEDL,-0.72,,,0
VEDPOWER,0.87,,,0
VEEDOL,3.26,,,0
VEEKAYEM,-4.94,,,0
VELJAN,0.59,,,0
VENKEYS,-1.06,,,0
VENTIVE,-1.37,,,0
VENUSPIPES,-2.4,,,0
VENUSREM,2.52,,,0
VERANDA,0.27,,,0
VERTIS,-1.73,,,0
VERTOZ,-0.53,,,0
VESUVIUS,-0.97,,,0
VETO,-1.09,,,0
VGINFOTECH,0.0,,,0
VGL,-0.24,,,0
VGUARD,3.87,,,0
VHL,4.27,,,0
VHLTD,0.94,,,0
VIAZ,-5.0,,,0
VICTORYEV,0.0,,,0
VIDHIING,0.19,,,0
VIDYAWIRES,2.6,,,0
VIESL,-0.32,,,0
VIGOR,1.29,,,0
VIJAYA,-1.42,,,0
VIJAYPD,1.43,,,0
VIJIFIN,1.94,,,0
VIKASECO,0.0,,,0
VIKASLIFE,0.0,,,0
VIKRAMSOLR,-3.68,,,0
VIKRAN,-1.61,,,0
VILAS,-1.67,,,0
VILINBIO,-4.89,,,0
VIMTALABS,-2.26,,,0
VINATIORGA,1.65,,,0
VINCOFE,-3.24,,,0
VINDHYATEL,-2.99,,,0
VINEETLAB,-0.77,,,0
VINNY,0.94,,,0
VINSYS,0.84,,,0
VINYAS,2.0,,,0
VINYLINDIA,0.42,,,0
VIPCLOTHNG,1.69,,,0
VIPIND,1.52,,,0
VIPULLTD,4.86,,,0
VIRINCHI,-1.46,,,0
VISACHROME,0.16,,,0
VISAKAIND,-0.63,,,0
VISDEM,3.43,,,0
VISHNU,1.02,,,0
VISHNUINFR,0.44,,,0
VISHWARAJ,-3.11,,,0
VISHWAS,-4.97,,,0
VISL,-1.75,,,0
VITAL,0.3,,,0
VIVIANA,-2.55,,,0
VIVIDEL,5.0,,,0
VIVIDHA,-1.85,,,0
VIVIMEDLAB,-2.7,,,0
VIVO,4.98,,,0
VIYASH,-0.42,,,0
VLEGOV,1.95,,,0
VLSFINANCE,-0.98,,,0
VMARCIND,10.89,10.89,,0
VMART,0.85,,,0
VMM,-1.33,,,0
VMOBILE,-2.05,,,0
VMSTMT,0.0,,,0
VOEPL,2.13,,,0
VOGL,-3.23,,,0
VOLERCAR,-1.91,,,0
VOLTAMP,-1.08,,,0
VOLTAS,-1.96,,,0
VPRPL,1.03,,,0
VR,4.99,,,0
VRAJ,-1.55,,,0
VRLLOG,2.03,,,0
VSCL,-4.89,,,0
VSSL,1.37,,,0
VSTIND,-0.84,,,0
VSTL,-2.26,,,0
VSTTILLERS,1.39,,,0
VTL,0.7,,,0
WAAREEENER,-1.34,,,0
WAAREEINDO,4.8,,,0
WAAREERTL,-0.1,,,0
WABAG,-0.6,,,0
WAKEFIT,-2.25,,,0
WALCHANNAG,-0.66,,,0
WANBURY,-1.63,,,0
WCIL,-0.86,,,0
WEALTH,-1.19,,,0
WEBELSOLAR,-1.92,,,0
WEIZMANIND,3.71,,,0
WEL,1.13,,,0
WELCORP,1.76,,,0
WELENT,-2.79,,,0
WELINV,-0.15,,,0
WELSPLSOL,-1.3,,,0
WELSPUNLIV,-0.95,,,0
WENDT,0.14,,,0
WESTLIFE,-1.41,,,0
WEWIN,4.75,,,0
WEWORK,0.07,,,0
WHEELS,-1.77,,,0
WHIRLPOOL,2.74,,,0
WHITEFORCE,0.0,,,0
WILLAMAGOR,-0.86,,,0
WINDLAS,1.97,,,0
WINDMACHIN,-1.18,,,0
WINSOL,-3.65,,,0
WIPL,-1.76,,,0
WIPRO,-0.47,,,0
WOCKPHARMA,-1.55,,,0
WOMANCART,-5.77,,,0
WONDERLA,-3.43,,,0
WORTHPERI,-0.21,,,0
WPIL,0.54,,,0
WSI,-0.63,,,0
WSTCSTPAPR,0.67,,,0
WTICAB,0.96,,,0
XCHANGING,0.16,,,0
XELPMOC,0.7,,,0
XPROINDIA,0.31,,,0
XTGLOBAL,-4.15,,,0
XTRANET,1.34,,,0
YAAP,0.84,,,0
YASHO,0.21,,,0
YASHOPTICS,-0.68,,,0
YATHARTH,1.53,,,0
YATRA,-0.28,,,0
YESBANK,-1.26,,,0
YUDIZ,-5.0,,,0
YUKEN,7.21,,,0
ZAGGLE,-1.49,,,0
ZEEL,-2.09,,,0
ZEELEARN,-0.25,,,0
ZEEMEDIA,2.16,,,0
ZENITHDRUG,-2.22,,,0
ZENITHEXPO,1.52,,,0
ZENITHSTL,0.18,,,0
ZENSARTECH,0.06,,,0
ZENTEC,3.58,,,0
ZFCVINDIA,-0.37,,,0
ZFSTEERING,-1.72,,,0
ZIMLAB,0.6,,,0
ZODIAC,-0.72,,,0
ZODIACLOTH,-1.44,,,0
ZOTA,-0.42,,,0
ZTECH,1.24,,,0
ZUARI,-0.33,,,0
ZUARIIND,0.56,,,0
ZYDUSLIFE,-1.17,,,0
ZYDUSWELL,0.21,,,0
