SYMBOL,CLOSE,PREV_CLOSE,PCT_CHANGE
CONNPLEX,203.6,204.4,-0.39
GANDHITUBE,889.7,893.15,-0.39
AIAENG,4776.0,4795.4,-0.4
INTLCONV,74.84,75.14,-0.4
871REC28,1119.52,1124.0,-0.4
PFIZER,4880.6,4900.0,-0.4
ETERNAL,315.0,316.25,-0.4
TRACXN,29.97,30.09,-0.4
GROWWRLTY,9.93,9.97,-0.4
AAREYDRUGS,81.47,81.8,-0.4
QUICKHEAL,155.02,155.65,-0.4
79NHIT35,311.0,312.24,-0.4
TVSHLTD,14848.0,14908.0,-0.4
KHADIM,96.65,97.04,-0.4
ELGNZ,96.55,96.95,-0.41
SENSEXIETF,904.29,908.01,-0.41
PICCADIL,743.15,746.2,-0.41
UTIAMC,896.65,900.3,-0.41
KRISHANA,178.67,179.41,-0.41
ATGL,657.55,660.25,-0.41
SOLARWORLD,168.43,169.13,-0.41
885SCL26,1068.25,1072.8,-0.42
YUKEN,800.05,803.4,-0.42
SATKARTAR,119.15,119.65,-0.42
HEXATRADEX,163.32,164.01,-0.42
SENSEXETF,81.09,81.43,-0.42
TIPSFILMS,375.25,376.85,-0.42
1039UCL26,1021.7,1026.0,-0.42
MOTOGENFIN,25.81,25.92,-0.42
EMSLIMITED,404.4,406.1,-0.42
DENTA,333.85,335.25,-0.42
SONAMLTD,54.42,54.65,-0.42
12AFIL27,9962.93,10006.1,-0.43
SANOFICONR,4514.2,4533.8,-0.43
EQUIPPP,23.24,23.34,-0.43
SETFNIFBK,591.74,594.3,-0.43
10IIFL28A,1034.56,1039.0,-0.43
SFML,23.4,23.5,-0.43
182D151026,98.5,98.93,-0.43
FMNL,9.35,9.39,-0.43
PRIVISCL,3644.1,3660.0,-0.43
HEADSUP,6.99,7.02,-0.43
INTERNET,13.86,13.92,-0.43
STEELCITY,84.29,84.65,-0.43
PAISALO,68.68,68.98,-0.43
SML100CASE,11.25,11.3,-0.44
MOOILGAS,11.25,11.3,-0.44
FACT,839.4,843.1,-0.44
NACLIND,177.36,178.14,-0.44
TEAMGTY,222.81,223.8,-0.44
AKI,4.48,4.5,-0.44
HDFCBSE500,38.1,38.27,-0.44
BLUEDART,5089.5,5112.5,-0.45
EASEMYTRIP,6.58,6.61,-0.45
GHCL,436.05,438.0,-0.45
INSECTICID,647.7,650.65,-0.45
HDFCBANK,731.0,734.3,-0.45
CSM,102.12,102.58,-0.45
UNIHEALTH,774.0,777.5,-0.45
ATLANTAA,40.13,40.31,-0.45
SIYSIL,625.35,628.15,-0.45
VBL,442.0,444.0,-0.45
SCODATUBES,142.35,142.99,-0.45
CAPLIPOINT,2574.1,2585.8,-0.45
KAVDEFENCE,56.9,57.16,-0.45
HDFCLIFE,540.0,542.5,-0.46
AGIIL,302.95,304.35,-0.46
ATULAUTO,576.9,579.55,-0.46
BCPL,69.77,70.09,-0.46
GICRE,357.2,358.85,-0.46
MOTILALOFS,870.0,874.0,-0.46
NOIDATOLL,4.36,4.38,-0.46
MRPL,167.01,167.78,-0.46
AJAXENGG,565.4,568.05,-0.47
IDEAFORGE,911.65,916.0,-0.47
WALCHANNAG,230.74,231.82,-0.47
LPDC,6.39,6.42,-0.47
JSWHL,12025.0,12082.0,-0.47
PIONRINV,83.65,84.05,-0.48
74GS2062,101.25,101.74,-0.48
IWP,33.44,33.6,-0.48
KSB,784.25,788.05,-0.48
ETML,83.6,84.0,-0.48
SURAKSHA,249.55,250.75,-0.48
UNITEDPOLY,28.87,29.01,-0.48
BSLSENETFG,79.16,79.54,-0.48
CENTRALBK,31.36,31.51,-0.48
COUNCODOS,6.19,6.22,-0.48
699GS2051,97.45,97.92,-0.48
INDIAMART,1755.0,1763.5,-0.48
SATIN,231.78,232.89,-0.48
GODREJAGRO,542.85,545.55,-0.49
HINDPETRO,393.05,395.0,-0.49
RELAXO,423.45,425.55,-0.49
ORIENTBELL,314.0,315.55,-0.49
970CAGL28,1025.0,1030.0,-0.49
AKASH,26.32,26.45,-0.49
KELLTONTEC,14.12,14.19,-0.49
MANUGRAPH,16.14,16.22,-0.49
SAGCEM,173.01,173.87,-0.49
MASPTOP50,80.54,80.94,-0.49
BANG,30.01,30.16,-0.5
CREST,377.0,378.9,-0.5
ABINFRA,9.96,10.01,-0.5
SATIA,63.48,63.8,-0.5
SAHANA,812.05,816.15,-0.5
948SCL27A,995.0,1000.0,-0.5
925SCL2028,995.0,1000.0,-0.5
ABGSEC,114.31,114.89,-0.5
743GS2076,99.5,100.0,-0.5
ICELCO,146.45,147.2,-0.51
ARIHANT,1124.6,1130.4,-0.51
INSUREIETF,15.52,15.6,-0.51
750GS2056,100.1,100.61,-0.51
GATEWAY,56.5,56.79,-0.51
FINKURVE,58.9,59.2,-0.51
709GS2054,96.5,96.99,-0.51
TTML,39.37,39.57,-0.51
MANAKSIA,56.97,57.26,-0.51
HYUNDAI,2200.5,2212.0,-0.52
APLLTD,830.1,834.45,-0.52
J&KBANK,159.24,160.08,-0.52
KRN,1208.4,1214.7,-0.52
SUNTV,486.65,489.2,-0.52
ELANTAS,12312.0,12376.5,-0.52
BLIL,70.75,71.12,-0.52
SHRIRAMPPS,84.47,84.92,-0.53
735WB43,94.5,95.0,-0.53
SEMAC,307.4,309.05,-0.53
HUDCO,201.04,202.11,-0.53
AARTECH,47.0,47.25,-0.53
EMETAL,13.1,13.17,-0.53
INNOVANA,330.0,331.8,-0.54
VOEPL,505.95,508.7,-0.54
1065NFL27,1009.53,1015.0,-0.54
SHIVASHRIT,128.8,129.5,-0.54
PROFX,73.4,73.8,-0.54
DPSCLTD,7.39,7.43,-0.54
MONIFTY100,25.88,26.02,-0.54
DEVIT,26.91,27.06,-0.55
SOUTHBANK,47.17,47.43,-0.55
JKPAPER,387.05,389.2,-0.55
892NHPC33,1260.0,1267.0,-0.55
BHARATCOAL,34.07,34.26,-0.55
PDMJEPAPER,97.63,98.18,-0.56
RICOAUTO,151.53,152.38,-0.56
BANARISUG,3491.0,3510.5,-0.56
LINDEINDIA,7112.5,7152.5,-0.56
RBLBANK,389.8,392.0,-0.56
KPEL,302.5,304.2,-0.56
ANSALAPI,3.55,3.57,-0.56
MIDWESTLTD,1197.0,1203.7,-0.56
KHAITANLTD,156.24,157.13,-0.57
HGINFRA,549.15,552.3,-0.57
AMBUJACEM,434.0,436.5,-0.57
AERONEU,84.95,85.44,-0.57
RADHIKAJWE,69.44,69.84,-0.57
BANKBETA,59.74,60.08,-0.57
HEIDELBERG,156.27,157.17,-0.57
MHRIL,229.66,230.98,-0.57
WPIL,436.4,438.9,-0.57
GODREJPROP,2070.0,2081.9,-0.57
MOM100,68.02,68.41,-0.57
SHANTI,6.9,6.94,-0.58
GNA,527.2,530.25,-0.58
NIRAJ,29.32,29.49,-0.58
VETO,122.2,122.91,-0.58
KARURVYSYA,335.55,337.5,-0.58
ABREL,1382.8,1390.8,-0.58
DHANUKA,1020.6,1026.6,-0.58
MOGSEC,65.62,66.01,-0.59
EIDPARRY,805.1,809.85,-0.59
MICEL,37.08,37.3,-0.59
EBANK10,16.95,17.05,-0.59
IRFC,88.75,89.29,-0.6
FRONTSP,1401.2,1409.7,-0.6
GROWWNIFTY,9.92,9.98,-0.6
KHFM,49.4,49.7,-0.6
KCK,16.45,16.55,-0.6
SANGAMIND,611.8,615.5,-0.6
MEDIASSIST,364.95,367.15,-0.6
VIVIMEDLAB,5.01,5.04,-0.6
MAZDOCK,2514.9,2530.0,-0.6
CORDELIA,841.15,846.35,-0.61
PLATIND,224.75,226.14,-0.61
PNBHOUSING,1143.0,1150.0,-0.61
NAGREEKEXP,22.67,22.81,-0.61
AVANTEL,163.43,164.44,-0.61
MASTERTR,79.65,80.14,-0.61
MADHAVBAUG,188.85,190.0,-0.61
QUESTLAB,89.7,90.25,-0.61
SERVOTECH,84.62,85.15,-0.62
664GS2027,100.0,100.63,-0.63
ACEINTEG,18.88,19.0,-0.63
GROWWCAPM,10.97,11.04,-0.63
JSWSTEEL,1299.5,1307.9,-0.64
SYSTANGO,210.45,211.8,-0.64
ESENSEX,79.04,79.55,-0.64
INDIAGLYCO,1143.6,1151.0,-0.64
OAL,378.5,380.95,-0.64
SMALLCAP,47.94,48.25,-0.64
YASHOPTICS,115.5,116.25,-0.65
PVTBANK,27.66,27.84,-0.65
DIFFNKG,441.0,443.9,-0.65
GOLDTECH,53.81,54.16,-0.65
TORNTPHARM,4924.0,4956.0,-0.65
IRCON,131.25,132.11,-0.65
915SCL27,1053.9,1060.81,-0.65
ADFFOODS,259.7,261.4,-0.65
NDTV,76.87,77.38,-0.66
SHAHALLOYS,70.79,71.26,-0.66
STARHEALTH,569.85,573.65,-0.66
SNXT50BETA,95.55,96.18,-0.66
COROMANDEL,2069.3,2083.1,-0.66
FLUOROCHEM,4518.1,4548.0,-0.66
KATARIA,97.1,97.75,-0.66
925SCFL27,1040.2,1047.15,-0.66
SARDAEN,497.6,500.9,-0.66
PONNIERODE,320.75,322.9,-0.67
MON50EQUAL,34.21,34.44,-0.67
ARIHANTSUP,265.5,267.3,-0.67
915SCL26,1066.0,1073.2,-0.67
MAJESAUT,492.15,495.45,-0.67
HPL,342.1,344.4,-0.67
STARCEMENT,201.96,203.34,-0.68
12VCCL29A,98325.0,99000.0,-0.68
ORIENTHOT,127.89,128.77,-0.68
ECAPINSURE,23.51,23.67,-0.68
INDHOTEL,731.0,736.0,-0.68
GENESYS,227.45,229.0,-0.68
BLBLIMITED,15.95,16.06,-0.68
CRAFTSMAN,10483.0,10555.0,-0.68
VINYLINDIA,242.72,244.38,-0.68
ICICIB22,116.62,117.42,-0.68
KIOCL,391.75,394.45,-0.68
CHEMICAL,30.69,30.9,-0.68
KAJARIACER,1167.3,1175.4,-0.69
RVNL,233.38,235.0,-0.69
ISGEC,814.7,820.35,-0.69
BAGFILMS,4.32,4.35,-0.69
SJVN,67.96,68.43,-0.69
BAIDFIN,10.03,10.1,-0.69
MAFATIND,132.13,133.05,-0.69
PATELENG,28.59,28.79,-0.69
91D291026,102.9,103.63,-0.7
81TCHF28,1005.94,1012.99,-0.7
CCHHL,12.69,12.78,-0.7
BBL,2329.4,2345.8,-0.7
SUPREME,45.5,45.82,-0.7
SPIC,67.8,68.28,-0.7
GROWWCHEM,30.75,30.97,-0.71
GROWWMETAL,12.5,12.59,-0.71
875NHAI29,1112.0,1120.0,-0.71
TATACONSUM,1082.3,1090.0,-0.71
TATVA,1718.8,1731.1,-0.71
ROML,44.81,45.13,-0.71
NAGREEKCAP,22.46,22.62,-0.71
CONCORDBIO,1365.0,1374.7,-0.71
NTPC,342.5,345.0,-0.72
BFINVEST,469.55,472.95,-0.72
BAJAJHFL,85.79,86.41,-0.72
INDIGOPNTS,1120.5,1128.6,-0.72
BHEL,405.2,408.15,-0.72
GANGESSECU,118.0,118.85,-0.72
SENCO,388.8,391.6,-0.72
SURANAT&P,17.84,17.97,-0.72
VMM,108.72,109.52,-0.73
NGLFINE,3403.6,3428.5,-0.73
REGAAL,86.25,86.88,-0.73
HEALTHX,306.65,308.9,-0.73
ZODIAC,251.5,253.35,-0.73
ASIANPAINT,2735.0,2755.0,-0.73
DCW,46.35,46.69,-0.73
KAMATHOTEL,170.8,172.06,-0.73
ESTER,87.35,88.0,-0.74
GSFC,161.22,162.43,-0.74
CINEVISTA,14.7,14.81,-0.74
ENGINERSIN,240.6,242.39,-0.74
RAMBHAJO,185.21,186.6,-0.74
LIBERTSHOE,262.3,264.25,-0.74
NHPC,76.92,77.5,-0.75
SBINEQWETF,34.28,34.54,-0.75
APTECHT,96.27,97.0,-0.75
TBOTEK,1610.9,1623.1,-0.75
DICIND,519.25,523.25,-0.76
SADBHIN,2.61,2.63,-0.76
PIIND,2774.6,2796.0,-0.77
LICNMID100,63.45,63.94,-0.77
JKCEMENT,5379.5,5421.0,-0.77
ASAL,505.95,509.9,-0.77
UHTL,96.75,97.5,-0.77
DYCL,401.9,405.0,-0.77
KAUSHALYA,943.7,951.05,-0.77
DREAMFOLKS,70.11,70.66,-0.78
ZENTEC,1721.1,1734.6,-0.78
ENVIRO,76.0,76.6,-0.78
PPL,260.4,262.45,-0.78
891IIFCL34,1258.99,1269.0,-0.79
DMART,3900.0,3931.2,-0.79
AVIENCE,246.05,248.0,-0.79
RAILTEL,288.55,290.85,-0.79
HAWKINCOOK,8398.5,8465.0,-0.79
975ISF28,99900.0,100700.0,-0.79
BESTAGRO,20.08,20.24,-0.79
PSB,23.79,23.98,-0.79
GIPCL,157.93,159.21,-0.8
UTTAMSUGAR,252.77,254.82,-0.8
PREMIERPOL,71.66,72.24,-0.8
TARACHAND,49.49,49.89,-0.8
JWL,260.0,262.1,-0.8
NFL,71.91,72.5,-0.81
MOKSH,11.05,11.14,-0.81
TURTLEMINT,111.84,112.75,-0.81
KMSUGAR,28.14,28.37,-0.81
MIRZAINT,33.2,33.47,-0.81
VGUARD,319.65,322.25,-0.81
BASF,4091.0,4125.0,-0.82
APS,249.35,251.4,-0.82
CTE,37.66,37.97,-0.82
SUMMITSEC,1498.7,1511.1,-0.82
KOTAKBANK,390.75,394.0,-0.82
PRECAM,143.29,144.48,-0.82
UNIECOM,84.25,84.95,-0.82
GESHIP,1341.8,1352.9,-0.82
UNITDSPR,1512.4,1525.0,-0.83
KSCL,764.45,770.85,-0.83
DCAL,193.04,194.66,-0.83
DIVINEHIRA,107.9,108.8,-0.83
DBSTOCKBRO,32.39,32.66,-0.83
EPACKPEB,246.3,248.35,-0.83
726GS2032,106.2,107.09,-0.83
FLFL,1.19,1.2,-0.83
SUNTECK,299.15,301.65,-0.83
BPCL,321.0,323.7,-0.83
MEDICAMEQ,235.69,237.67,-0.83
SHERA,166.4,167.8,-0.83
BENGALASM,6178.5,6230.5,-0.83
RUDRA,17.76,17.91,-0.84
AHLUCONT,822.3,829.25,-0.84
TVTODAY,114.68,115.65,-0.84
PARKHOTELS,119.92,120.93,-0.84
DOLLAR,279.5,281.9,-0.85
ABLBL,93.86,94.66,-0.85
KOVAI,5843.5,5893.5,-0.85
PVTBANKADD,27.88,28.12,-0.85
SHYAMMETL,1006.9,1015.5,-0.85
824GS2027,104.21,105.1,-0.85
TTKHLTCARE,1084.8,1094.1,-0.85
RALLIS,213.03,214.86,-0.85
CEATLTD,3723.1,3755.4,-0.86
GOLDIAM,372.9,376.15,-0.86
RPEL,1256.5,1267.4,-0.86
KPRMILL,1076.7,1086.0,-0.86
IDFCFIRSTB,84.62,85.35,-0.86
RANASUG,12.53,12.64,-0.87
POSITRON,171.4,172.9,-0.87
GRAPHISAD,28.5,28.75,-0.87
METROBRAND,972.5,981.1,-0.88
BALMLAWRIE,175.19,176.74,-0.88
JPPOWER,17.94,18.1,-0.88
RCF,126.92,128.05,-0.88
SHK,168.54,170.06,-0.89
OLAELEC,41.07,41.44,-0.89
AGARWALTUF,149.75,151.1,-0.89
BAYERCROP,4177.2,4214.9,-0.89
PCBL,321.9,324.8,-0.89
OMPOWER,171.03,172.57,-0.89
KODYTECH,1359.3,1371.45,-0.89
DIVISLAB,8275.0,8349.0,-0.89
VEDPOWER,35.46,35.78,-0.89
CIPLA,1463.8,1477.0,-0.89
SHREECEM,26010.0,26245.0,-0.9
UCOBANK,26.4,26.64,-0.9
SAMHI,174.65,176.24,-0.9
GENUSPOWER,306.65,309.45,-0.9
GOKUL,39.68,40.04,-0.9
LUPIN,2363.5,2385.0,-0.9
OLIL,413.2,417.0,-0.91
PHOENIXLTD,1895.5,1913.0,-0.91
KANORICHEM,149.69,151.07,-0.91
POLYMED,1693.8,1709.3,-0.91
SAFEENTP,249.5,251.8,-0.91
ITDC,701.75,708.2,-0.91
1060ECL29,1070.15,1079.96,-0.91
VICTORYEV,16.4,16.55,-0.91
GANESHIN,118.8,119.9,-0.92
BIRLAMONEY,132.3,133.53,-0.92
AARTIPHARM,685.85,692.25,-0.92
TOLINS,102.14,103.09,-0.92
SKMEGGPROD,235.0,237.19,-0.92
TATASTEEL,187.55,189.3,-0.92
JAYBEE,85.95,86.75,-0.92
SWANCORP,308.05,310.9,-0.92
MAGADSUGAR,512.85,517.6,-0.92
GOYALALUM,6.43,6.49,-0.92
APCOTEXIND,614.8,620.6,-0.93
PVTBANIETF,27.77,28.03,-0.93
SUNDARMFIN,4604.2,4647.4,-0.93
93MOFSL34,1060.0,1070.0,-0.93
AKSHARCHEM,278.23,280.84,-0.93
SAATVIKGL,423.65,427.65,-0.94
DSSL,1227.7,1239.4,-0.94
TIMETECHNO,204.88,206.82,-0.94
948SCL27D,1050.0,1060.0,-0.94
NUVAMA,1642.7,1658.3,-0.94
ABSL10BANK,170.35,171.96,-0.94
ICEMAKE,820.2,828.1,-0.95
ISFT,77.9,78.65,-0.95
ABDL,599.25,605.0,-0.95
SWSOLAR,204.93,206.92,-0.96
JTEKTINDIA,139.8,141.16,-0.96
STYRENIX,2257.2,2279.0,-0.96
932AEL27,1030.0,1040.0,-0.96
RAMAPHO,123.3,124.5,-0.96
NBCC,95.33,96.25,-0.96
MAGNUM,19.32,19.51,-0.97
ROUTE,528.3,533.5,-0.97
CHEMBOND,177.06,178.8,-0.97
LICNFNHGP,279.06,281.79,-0.97
CAMLINFINE,126.58,127.83,-0.98
FINCABLES,1024.65,1034.75,-0.98
ATLPP,9.05,9.14,-0.98
MANBA,131.77,133.08,-0.98
KAYA,271.0,273.7,-0.99
NSIL,5655.0,5711.5,-0.99
NAVKARURB,1.0,1.01,-0.99
1225IFL28,7500.0,7575.0,-0.99
JITFINFRA,333.45,336.8,-0.99
SAIFL,5.0,5.05,-0.99
779AP42,99.0,100.0,-1.0
781RJ49,99.0,100.0,-1.0
LINCOLN,600.15,606.2,-1.0
GUJALKALI,674.0,680.8,-1.0
MADRASFERT,66.41,67.08,-1.0
INNOVACAP,944.5,954.05,-1.0
IREDA,119.8,121.02,-1.01
MAXIND,171.08,172.82,-1.01
SUPREMEIND,3442.0,3477.0,-1.01
MON100,328.99,332.36,-1.01
NIACL,177.11,178.93,-1.02
RAJSREESUG,30.19,30.5,-1.02
RUSTOMJEE,380.0,383.9,-1.02
FORCEMOT,18500.0,18690.0,-1.02
JSLL,598.1,604.25,-1.02
RPGLIFE,2661.3,2688.9,-1.03
HCL-INSYS,11.48,11.6,-1.03
OMAXE,86.45,87.35,-1.03
OLECTRA,1385.0,1399.4,-1.03
RTNPOWER,8.68,8.77,-1.03
PINELABS,154.44,156.04,-1.03
724KL41,95.0,96.0,-1.04
ASIANHOTNR,312.7,316.0,-1.04
BATAINDIA,720.5,728.1,-1.04
SHARDACROP,814.05,822.6,-1.04
BANKA,86.31,87.22,-1.04
POLYCAB,9218.0,9315.0,-1.04
KSOLVES,280.05,283.0,-1.04
SAAKSHI,289.0,292.05,-1.04
ORIENTCEM,136.73,138.17,-1.04
EMAMIPAP,110.89,112.06,-1.04
PRAMARA,119.35,120.6,-1.04
APOLLOTYRE,445.0,449.7,-1.05
SDBL,73.33,74.11,-1.05
INDOAMIN,130.72,132.11,-1.05
KIRLPNU,1439.9,1455.2,-1.05
ACCURACY,4.72,4.77,-1.05
PREMIER,2.84,2.87,-1.05
REPRO,371.15,375.1,-1.05
RAINBOW,1556.7,1573.2,-1.05
QMSMEDI,113.3,114.51,-1.06
HINDOILEXP,155.74,157.41,-1.06
DPABHUSHAN,1443.4,1458.8,-1.06
SHIVAMAUTO,17.66,17.85,-1.06
UBL,1400.3,1415.3,-1.06
ZUARIIND,259.35,262.15,-1.07
GARUDA,180.5,182.45,-1.07
FABTECH,148.63,150.25,-1.08
ASPINWALL,239.41,242.03,-1.08
ABCOTS,198.71,200.87,-1.08
HONAUT,37900.0,38315.0,-1.08
CASTROLIND,192.08,194.17,-1.08
PARIN,698.4,706.0,-1.08
GCSL,523.95,529.65,-1.08
BONLON,42.2,42.66,-1.08
BAJAJHLDNG,11263.0,11387.0,-1.09
JKLAKSHMI,565.0,571.25,-1.09
SUPRAJIT,521.8,527.55,-1.09
EIEL,213.16,215.5,-1.09
SBFC,94.25,95.29,-1.09
GANECOS,1064.3,1076.0,-1.09
HSCL,752.65,761.0,-1.1
INDOWIND,8.98,9.08,-1.1
MITTAL,0.9,0.91,-1.1
MAHAPEXLTD,44.38,44.88,-1.11
SHARDUL,40.99,41.45,-1.11
GREENPOWER,9.82,9.93,-1.11
HITECHGEAR,560.45,566.75,-1.11
UGROCAP,95.08,96.16,-1.12
BLAL,171.41,173.37,-1.13
ACC,1362.8,1378.4,-1.13
PSPPROJECT,962.95,973.95,-1.13
OMFREIGHT,88.28,89.29,-1.13
GULPOLY,204.87,207.21,-1.13
SALZERELEC,608.95,616.0,-1.14
EQUITASBNK,75.22,76.09,-1.14
NIVABUPA,86.19,87.18,-1.14
TITAN,4941.0,4998.0,-1.14
RAJESHEXPO,83.58,84.54,-1.14
ADVANIHOTR,50.19,50.77,-1.14
AUTOAXLES,1827.8,1848.9,-1.14
LAXMIDENTL,216.08,218.58,-1.14
HILINFRA,45.01,45.53,-1.14
PML,500.45,506.25,-1.15
ICICIGI,1639.0,1658.0,-1.15
TCI,916.35,927.0,-1.15
SINGERIND,67.93,68.72,-1.15
STRIDERS,64.1,64.85,-1.16
VSTL,107.01,108.27,-1.16
MUNJALAU,102.46,103.66,-1.16
RESPONIND,169.44,171.43,-1.16
VRLLOG,281.35,284.65,-1.16
HDFCPVTBAN,27.92,28.25,-1.17
PRABHA,154.61,156.44,-1.17
CHEVIOT,1165.6,1179.4,-1.17
CYBERMEDIA,16.01,16.2,-1.17
ICICIPRULI,501.05,507.0,-1.17
NETWORK18,29.56,29.91,-1.17
PVSL,108.11,109.39,-1.17
MOSCHIP,206.77,209.21,-1.17
AEGISVOPAK,285.3,288.7,-1.18
KOTIC,152.9,154.73,-1.18
NIFTYAXIS,268.89,272.13,-1.19
BLUECHIP,1.66,1.68,-1.19
RAMRAT,461.6,467.15,-1.19
DCBBANK,192.62,194.93,-1.19
NAUKRI,1225.3,1240.0,-1.19
SENSEXAXIS,80.84,81.82,-1.2
SURAJEST,201.61,204.06,-1.2
BLUESTONE,814.5,824.4,-1.2
RISHABH,639.2,647.05,-1.21
MARKOLINES,178.46,180.65,-1.21
SIKA,1100.2,1113.7,-1.21
WTICAB,114.7,116.1,-1.21
NOCIL,168.65,170.71,-1.21
NEAGI,3111.9,3150.0,-1.21
MMP,326.25,330.25,-1.21
CHOLAHLDNG,1628.0,1648.0,-1.21
UNIDT,234.98,237.86,-1.21
SWARAJ,356.1,360.5,-1.22
PREMCO,380.3,385.0,-1.22
NEWJAISA,16.2,16.4,-1.22
BFSI,27.61,27.95,-1.22
POCL,481.7,487.65,-1.22
697GR2034,101.25,102.5,-1.22
PRINCEPIPE,271.0,274.35,-1.22
PARAGMILK,223.22,225.99,-1.23
PRECWIRE,413.8,418.95,-1.23
ELECTHERM,995.3,1007.7,-1.23
AEROPLANE,194.37,196.8,-1.23
HBLENGINE,727.1,736.15,-1.23
KPIGREEN,370.7,375.35,-1.24
IFCI,73.98,74.91,-1.24
SICALLOG,102.56,103.85,-1.24
NITIRAJ,208.68,211.29,-1.24
NPBET,283.78,287.35,-1.24
BHARATRAS,1358.2,1375.3,-1.24
GVKPIL,2.37,2.4,-1.25
IRB,19.68,19.93,-1.25
VAISHALI,7.88,7.98,-1.25
ALPHAGEO,230.64,233.57,-1.25
CPL,71.3,72.2,-1.25
GULFOILLUB,1189.5,1204.5,-1.25
WHEELS,1386.8,1404.3,-1.25
UTKARSHBNK,14.19,14.37,-1.25
ASHOKA,118.33,119.83,-1.25
SOBHA,1339.0,1355.9,-1.25
SCI,304.75,308.6,-1.25
HITECH,83.92,84.99,-1.26
AAATECH,91.95,93.12,-1.26
SHIVATEX,162.62,164.69,-1.26
IGIL,355.8,360.35,-1.26
NAVKARCORP,99.62,100.9,-1.27
VSTTILLERS,4487.4,4545.1,-1.27
GENXAI,77.55,78.55,-1.27
SRD,36.64,37.11,-1.27
AJOONI,3.86,3.91,-1.28
BHARATGEAR,106.25,107.63,-1.28
SHALBY,160.09,162.16,-1.28
NIKITA,73.05,74.0,-1.28
PASHUPATI,83.97,85.07,-1.29
GROWWMC150,229.9,232.9,-1.29
TRU,4.55,4.61,-1.3
BLACKROSE,112.93,114.42,-1.3
OPTIVALUE,155.5,157.55,-1.3
INDOMIM,867.35,878.75,-1.3
RKSWAMY,103.33,104.7,-1.31
RAMANEWS,33.08,33.52,-1.31
FOCUS,67.08,67.97,-1.31
CHENNPETRO,1275.4,1292.3,-1.31
BERGEPAINT,530.55,537.6,-1.31
SMCGLOBAL,79.54,80.6,-1.32
TIRUMALCHM,167.76,170.0,-1.32
ARCIIL,37.5,38.0,-1.32
BAJEL,191.78,194.34,-1.32
SHREEDHAR,104.5,105.9,-1.32
ORIANA,1448.8,1468.15,-1.32
BANK10BETF,21.01,21.29,-1.32
CHEMCON,190.05,192.62,-1.33
920ISF28B,9866.53,10000.0,-1.33
CONCOR,505.2,512.0,-1.33
QUESS,311.05,315.25,-1.33
ANTGRAPHIC,0.74,0.75,-1.33
ARSSBL,504.0,510.8,-1.33
SCPL,639.9,648.6,-1.34
GREAVESCOT,198.85,201.55,-1.34
IEX,127.1,128.83,-1.34
GILT10BETA,26.47,26.83,-1.34
CONSOFINVT,296.25,300.3,-1.35
JBMA,648.65,657.55,-1.35
PANACEABIO,413.0,418.65,-1.35
NAHARPOLY,237.0,240.25,-1.35
FINIETF,33.26,33.72,-1.36
TENNIND,562.8,570.55,-1.36
DEEPAKFERT,1537.8,1559.0,-1.36
ANDHRAPAP,59.85,60.68,-1.37
HDBFS,665.65,674.9,-1.37
VINCOFE,148.24,150.3,-1.37
IDFNIFTYET,272.01,275.78,-1.37
MANUFGBEES,164.52,166.8,-1.37
MANALIPETC,64.64,65.54,-1.37
VIJAYA,1351.1,1369.8,-1.37
GNFC,535.5,542.95,-1.37
VISHNU,586.6,594.8,-1.38
20MICRONS,189.07,191.71,-1.38
EFCIL,186.0,188.61,-1.38
ZEELEARN,7.88,7.99,-1.38
ALPEXSOLAR,803.95,815.2,-1.38
TIPSMUSIC,645.35,654.4,-1.38
DBL,448.95,455.25,-1.38
AARVI,153.71,155.87,-1.39
FIDEL,138.55,140.5,-1.39
HMT,60.31,61.16,-1.39
ARIES,339.25,344.05,-1.4
SINTERCOM,83.74,84.93,-1.4
GNRL,93.92,95.25,-1.4
VENUSREM,1540.7,1562.7,-1.41
BASILIC,191.9,194.65,-1.41
MFSL,1497.4,1518.8,-1.41
LINC,99.86,101.3,-1.42
LAGNAM,83.34,84.54,-1.42
TMCV,453.1,459.65,-1.42
SAMBHV,116.89,118.59,-1.43
AXISBANK,1238.0,1256.0,-1.43
CELLECOR,31.0,31.45,-1.43
MBAPL,158.09,160.39,-1.43
BYKE,33.62,34.11,-1.44
IL&FSTRANS,2.06,2.09,-1.44
IKS,1737.7,1763.1,-1.44
SARVESHWAR,3.39,3.44,-1.45
TEAMTECH,115.8,117.5,-1.45
BORANA,339.6,344.6,-1.45
KISSHT,299.95,304.35,-1.45
BORORENEW,548.65,556.8,-1.46
ALKYLAMINE,1893.9,1921.9,-1.46
SAGARDEEP,24.86,25.23,-1.47
PVTBKGROWW,27.49,27.9,-1.47
AYMSYNTEX,247.95,251.65,-1.47
1025SCL34,1005.0,1020.0,-1.47
XPROINDIA,1098.8,1115.2,-1.47
PFOCUS,287.6,291.9,-1.47
NMDC,84.92,86.2,-1.48
NORTHARC,276.25,280.4,-1.48
GOODYEAR,802.9,814.95,-1.48
GLOBE,2.0,2.03,-1.48
743REC35,1182.25,1200.0,-1.48
XCHANGING,67.24,68.26,-1.49
CAMS,787.5,799.45,-1.49
ETHOSLTD,2782.1,2824.5,-1.5
SUPREMEINF,91.36,92.75,-1.5
GANGABATH,22.9,23.25,-1.51
