TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-07,2026-08-07,CM,NSE,STK,764126,INE17IR01028,LASERPOWER,EQ,,,,,LASER POWER & INFRA LTD,293.0,297.7,290.9,295.1,296.5,292.0,,295.03,,,999456,294204346.0,12063,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,6818,INE0I7C01011,LATENTVIEW,EQ,,,,,LATENT VIEW ANALYTICS LTD,295.5,302.8,295.5,297.2,296.2,297.8,,297.2,,,386047,115445710.55,9412,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,15848,INE262Z01023,LATTEYS,BE,,,,,LATTEYS INDUSTRIES LTD,20.8,20.8,20.15,20.44,20.6,20.41,,20.44,,,10871,221203.13,106,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,19234,INE947Q01028,LAURUSLABS,EQ,,,,,LAURUS LABS LIMITED,1838.0,1856.0,1833.2,1844.3,1844.3,1830.0,,1844.97,,,1553067,2868800245.3,46628,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,6568,INE801V01019,LAXMICOT,EQ,,,,,LAXMI COTSPIN LIMITED,14.99,15.04,14.39,14.79,14.89,14.78,,14.79,,,12119,178553.37,75,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,29171,INE0WO601020,LAXMIDENTL,EQ,,,,,LAXMI DENTAL LIMITED,215.6,219.18,214.41,216.08,215.0,218.58,,216.11,,,85127,18414224.42,2990,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,19876,INE258Y01016,LGHL,EQ,,,,,LAXMI GOLDORNA HOUSE LTD,195.1,204.48,195.1,202.82,203.88,201.83,,202.82,,,18249,3674807.44,281,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,758865,INE06WU01026,LAXMIINDIA,BE,,,,,LAXMI INDIA FINANCE LTD,133.95,138.0,133.0,134.06,135.65,133.26,,134.05,,,241682,32822055.1,777,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,2841,INE576O01020,LXCHEM,EQ,,,,,LAXMI ORGANIC INDUS LTD,178.9,181.84,175.01,175.64,176.0,179.67,,175.65,,,913167,162585467.9,11343,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,7529,INE938A01021,LCCINFOTEC,EQ,,,,,LCC INFOTECH LTD,3.9,4.0,3.7,3.78,3.8,3.88,,3.78,,,86987,335603.26,201,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,760300,INE0G1L01025,LEMERITE,EQ,,,,,LE MERITE EXPORTS LIMITED,23.79,24.25,23.02,23.41,23.75,23.79,,23.41,,,282350,6699071.65,729,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,24067,INE0HV901016,IXIGO,EQ,,,,,LE TRAVENUES TECHNOLOGY L,196.0,199.73,171.48,176.25,176.5,202.67,,176.22,,,8410058,1520792646.53,95927,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,14204,INE0H4B01011,LRRPL,SM,,,,,LEAD REC AND RUB PROD LTD,84.6,87.0,84.6,84.6,84.6,89.0,,84.6,,,7500,638100.0,5,F1,1500,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,757014,INE0AQ201015,THELEELA,EQ,,,,,LEELA PALACES HOTEL LTD,513.0,527.0,509.1,518.0,519.5,511.0,,517.95,,,495564,257071964.95,19050,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,2606,INE970X01018,LEMONTREE,EQ,,,,,LEMON TREE HOTELS LTD,112.3,112.4,110.55,111.01,110.96,112.79,,111.01,,,2864596,318569891.19,61076,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,759605,INE956O01016,LENSKART,EQ,,,,,LENSKART SOLUTIONS LTD,568.7,575.65,563.45,569.7,571.95,565.0,,569.7,,,3949084,2254441751.65,53356,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,14459,INE500X01013,LEXUS,EQ,,,,,LEXUS GRANITO (INDIA) LTD,14.79,15.24,14.58,15.09,15.19,14.79,,15.09,,,47673,712954.33,71,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,18321,INE337A01034,LGBBROSLTD,EQ,,,,,LG BALAKRISHNAN & BROS,1519.0,1535.2,1513.2,1523.5,1516.1,1520.4,,1523.6,,,18003,27452356.0,1628,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,760213,INE324D01010,LGEINDIA,EQ,,,,,LG ELECTRONICS INDIA LTD,1578.3,1592.0,1569.2,1586.5,1589.0,1578.3,,1586.43,,,138372,219479400.3,11770,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,11082,INE908V01012,LIBAS,EQ,,,,,LIBAS CONSU PRODUCTS LTD,10.1,10.1,9.69,9.78,9.85,9.71,,9.78,,,10527,102899.24,69,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,1994,INE557B01019,LIBERTSHOE,EQ,,,,,LIBERTY SHOES LTD,264.6,265.7,261.5,262.3,261.6,264.25,,262.36,,,14179,3739752.1,730,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,1997,INE115A01026,LICHSGFIN,EQ,,,,,LIC HOUSING FINANCE LTD,507.35,507.9,502.7,504.25,504.25,505.0,,504.25,,,1604722,810285678.65,32346,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,25640,INF767K01SM1,LICMFGOLD,EQ,,,,,LIC MF - LIC GOLD ETF,132.8,134.95,132.45,134.25,134.75,132.95,,134.25,,,54403,7265327.75,696,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,11319,INF767K01OS7,LICNETFN50,EQ,,,,,LICNAMC - LICNFENGP,276.77,276.96,274.95,275.05,275.05,275.59,,275.05,,,235,64837.82,23,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,11441,INF767K01OT5,LICNETFSEN,EQ,,,,,LICNAMC - LICNFESGP,892.39,892.39,889.0,890.59,889.98,893.0,,890.59,,,14,12469.84,11,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,15229,INF767K01PC8,LICNFNHGP,EQ,,,,,LICNAMC - LICNFNHGP,282.49,282.49,275.05,279.06,279.41,281.79,,279.08,,,1610,449490.49,53,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,6062,INF767K01MV5,LICNETFGSC,EQ,,,,,LICNAMC - LICNMFET,29.6,29.69,29.53,29.57,29.58,29.56,,29.57,,,15389,454954.9,75,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,22722,INF767K01RN1,LICNMID100,EQ,,,,,LICNAMC - LICNMID100,64.0,64.27,63.24,63.45,63.85,63.94,,63.45,,,7724,493586.07,73,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,9480,INE0J1Y01017,LICI,EQ,,,,,LIFE INSURA CORP OF INDIA,393.45,396.85,391.1,394.0,394.0,387.55,,393.97,,,36390176,14319716519.3,163306,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,578,INE060901027,LIKHITHA,EQ,,,,,LIKHITHA INFRASTRUC LTD,220.06,224.93,218.81,221.93,220.2,220.06,,221.94,,,50915,11260491.78,1237,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,6951,INE802B01027,LINC,EQ,,,,,LINC LIMITED,100.13,100.9,99.01,99.86,100.0,101.3,,99.85,,,35583,3552405.23,676,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,11596,INE405C01035,LINCOLN,EQ,,,,,LINCOLN PHARMA LTD,602.0,608.25,591.5,600.15,603.3,606.2,,600.42,,,22325,13382572.0,1156,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,1627,INE473A01011,LINDEINDIA,EQ,,,,,LINDE INDIA LIMITED,7150.0,7206.0,7057.0,7112.5,7057.0,7152.5,,7112.35,,,20724,147890603.0,4916,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,17801,INE093R01011,LLOYDSENGG,EQ,,,,,LLOYDS ENGG WORK LIMITED,91.0,97.6,90.75,96.88,97.2,88.46,,96.88,,,64356610,6146283294.25,207908,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,25807,INE080I01025,LLOYDSENT,EQ,,,,,LLOYDS ENTERPRISES LTD,80.1,83.9,80.1,83.5,83.25,79.48,,83.5,,,9148520,757623769.71,28440,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,11476,INE0DTQ01028,LLOYDS,ST,,,,,LLOYDS LUXURIES LIMITED,67.75,67.75,61.6,67.5,67.5,64.7,,67.5,,,6000,399600.0,6,F1,1000,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,17313,INE281B01032,LLOYDSME,EQ,,,,,LLOYDS METALS N ENERGY L,2070.0,2109.9,2055.6,2101.2,2109.9,2059.0,,2101.14,,,609118,1273329941.5,29620,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,1979,INE269B01029,LMW,EQ,,,,,LMW LIMITED,16770.0,16770.0,16550.0,16629.0,16700.0,16635.0,,16627.46,,,1094,18193064.0,538,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,3220,INE670K01029,LODHA,EQ,,,,,LODHA DEVELOPERS LIMITED,1214.0,1225.0,1204.7,1218.7,1218.7,1214.0,,1218.63,,,890480,1080959143.4,25695,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,764296,INE0QJW01029,LCL,EQ,,,,,LOHIA CORP LIMITED,533.9,555.6,521.1,530.3,523.0,531.45,,530.22,,,1320324,713197059.8,47624,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,13439,INE397H01017,LOKESHMACH,BE,,,,,LOKESH MACHINES LTD,344.85,344.85,338.0,344.4,344.4,344.85,,349.4,,,19283,6617657.35,95,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,18232,INE846D01012,LORDSCHLO,EQ,,,,,LORDS CHLORO ALKALI LTD,146.03,149.0,142.05,144.13,145.9,144.63,,144.12,,,16675,2428793.43,920,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,14924,INE740X01023,LAL,EQ,,,,,LORENZINI APPARELS LTD,8.8,9.98,8.64,8.78,8.7,8.8,,8.78,,,213814,1864074.77,373,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,16807,INE947I01017,LOTUSEYE,EQ,,,,,LOTUS EYE HOSP & INST L,117.24,119.0,115.86,118.82,117.52,117.24,,118.81,,,13169,1551818.64,302,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,22415,INE597L01014,LOVABLE,EQ,,,,,LOVABLE LINGERIE LTD,74.5,74.5,72.02,72.55,72.02,74.08,,72.55,,,9775,712186.69,155,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,10590,INE970D01010,LOYALTEX,EQ,,,,,LOYAL TEXTILE MILLS LTD,214.0,215.0,214.0,215.0,215.0,214.53,,215.0,,,462,99036.65,16,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,13816,INE818H01020,LTFOODS,EQ,,,,,LT FOODS LIMITED,418.9,432.15,415.5,427.55,432.0,419.4,,427.6,,,643817,273408072.15,20089,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,17818,INE214T01019,LTM,EQ,,,,,LTM LIMITED,4542.0,4688.0,4542.0,4658.1,4658.1,4528.0,,4658.15,,,643855,2987376687.1,55509,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,14014,INE872H01027,LUMAXTECH,EQ,,,,,LUMAX AUTO TECH LTD,1698.0,1755.0,1690.5,1722.4,1725.0,1698.3,,1722.38,,,165034,285237638.9,19140,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,2018,INE162B01018,LUMAXIND,EQ,,,,,LUMAX INDUSTRIES LTD,5850.0,5850.0,5703.0,5791.5,5800.0,5799.5,,5791.2,,,21031,121815723.0,6287,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,10440,INE326A01037,LUPIN,EQ,,,,,LUPIN LIMITED,2410.0,2410.0,2346.0,2363.5,2363.5,2385.0,,2363.48,,,2046981,4879228652.0,89995,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,11301,INE150G01020,LUXIND,EQ,,,,,LUX INDUSTRIES LIMITED,1269.6,1303.6,1265.1,1269.4,1273.9,1266.4,,1269.39,,,31888,40806592.4,2865,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,7248,INE933A01014,LYKALABS,BE,,,,,LYKA LABS LTD.,68.1,68.1,66.74,66.74,66.74,68.1,,67.18,,,6036,403245.66,47,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,758150,INE08N601015,MBEL,EQ,,,,,M AND B ENGINEERING LTD,287.0,306.95,287.0,298.5,300.0,288.25,,298.5,,,385682,115713027.75,13111,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,16736,INE964W01021,MKPL,EQ,,,,,M K PROTEINS LIMITED,4.19,4.22,4.14,4.21,4.22,4.14,,4.21,,,79831,334420.61,253,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,22360,INE813V01022,MCL,EQ,,,,,M TEK COPPER LIMITED,57.57,60.46,57.0,58.31,58.7,57.57,,58.31,,,75778,4458697.71,1312,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,13285,INE774D01024,M&MFIN,EQ,,,,,M&M FIN. SERVICES LTD,388.8,409.7,386.85,408.45,408.1,388.8,,408.45,,,4874880,1959969470.6,76947,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,22976,INE0SGC01015,MVKAGRO,SM,,,,,M.V.K. AGRO FOOD PROD LTD,242.1,242.1,242.1,242.1,242.1,254.8,,242.1,,,15300,3704130.0,24,F1,300,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,15017,INE215I01027,MAANALU,EQ,,,,,MAAN ALUMINIUM LIMITED,129.5,129.5,124.0,124.43,124.0,128.76,,124.43,,,53406,6728207.54,1107,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,762782,INE435D01014,MCCHRLS-B,EQ,,,,,MAC CHARLES (INDIA) LTD.,704.0,704.0,675.0,679.85,675.0,675.9,,684.69,,,142,97277.9,21,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,24545,INE0R0J01010,MACOBSTECH,SM,,,,,MACOBS TECHNOLOGIES LTD,212.0,212.0,209.1,210.55,209.1,209.1,,210.55,,,1600,336880.0,2,F1,800,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,22347,INE155Z01011,MACPOWER,EQ,,,,,MACPOWER CNC MACHINES LTD,1570.0,1708.0,1561.0,1681.1,1682.0,1581.0,,1681.1,,,148323,247994507.6,14120,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,762767,INE631R01026,MADHAVIPL,EQ,,,,,MADHAV INFRA PROJECTS L,7.95,7.95,7.65,7.78,7.75,7.78,,7.76,,,83126,646957.53,292,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,15151,INE925C01016,MADHAV,EQ,,,,,MADHAV MARBLE & GRANITE,34.85,36.36,34.0,34.34,34.05,35.74,,34.34,,,2597,89970.72,79,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,13668,INE378D01032,MADHUCON,BE,,,,,MADHUCON PROJECTS LTD.,5.48,5.48,5.23,5.29,5.33,5.25,,5.29,,,11655,62332.1,15,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,18738,INE0P6701019,MADHUSUDAN,ST,,,,,MADHUSUDAN MASALA LIMITED,223.7,230.8,223.7,225.3,225.3,223.7,,225.3,,,7000,1596700.0,7,F1,1000,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,12686,INE900L01028,MBAPL,EQ,,,,,MADHYA BHARAT AGRO P. LTD,161.0,161.99,157.05,158.09,157.5,160.39,,158.09,,,294462,46961178.87,4100,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,4911,INE414A01015,MADRASFERT,EQ,,,,,MADRAS FERTILISERS LTD,66.51,67.08,66.3,66.41,66.3,67.08,,66.45,,,21466,1429406.51,466,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,762772,INE270B01035,MAFATIND,EQ,,,,,MAFATLAL INDUSTRIES LTD.,133.5,138.6,131.05,132.13,133.07,133.05,,132.15,,,199525,26752851.23,2889,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,21392,INE347W01011,MAGADSUGAR,EQ,,,,,MAGADH SUGAR & ENERGY LTD,511.9,524.85,510.1,512.85,510.5,517.6,,512.85,,,15863,8180081.15,803,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,29482,INE613C01026,MCLOUD,EQ,,,,,MAGELLANIC CLOUD LIMITED,29.0,30.17,28.6,29.68,29.69,28.95,,29.68,,,3865854,114148376.08,8174,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,14957,INE387I01016,MAGNUM,EQ,,,,,MAGNUM VENTURES LTD.,19.89,20.0,19.32,19.32,19.32,19.51,,19.32,,,66049,1288159.9,136,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,17088,INE0O1S01012,MAGSON,SM,,,,,MAGSON RETAIL AND DIST L,180.0,180.0,180.0,180.0,180.0,180.0,,180.0,,,11000,1980000.0,4,F1,1000,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,5239,INE843B01013,MAHAPEXLTD,EQ,,,,,MAHA RASHTRA APEX COPR. L,44.2,45.95,44.2,44.38,44.68,44.88,,44.37,,,4564,203391.74,67,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,24937,INE0US801024,MFML,EQ,,,,,MAHALAXMI FABRIC MILLS LT,19.0,19.99,18.46,19.55,19.63,19.44,,19.55,,,7234,138950.43,150,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,7886,INE112D01035,MHLXMIRU,EQ,,,,,MAHALAXMI RUBTECH LIMITED,155.19,155.79,150.49,151.19,150.49,156.34,,151.08,,,6669,1017812.39,239,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,17527,INE451L01014,MAHASTEEL,EQ,,,,,MAHAMAYA STEEL INDS LTD,1020.0,1049.4,991.6,1046.3,1035.0,1024.1,,1046.49,,,11772,12067768.7,1031,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,17534,INE002S01010,MGL,EQ,,,,,MAHANAGAR GAS LTD.,1128.0,1144.0,1116.0,1139.6,1143.8,1123.7,,1139.4,,,531620,603534281.9,15801,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,2294,INE153A01019,MTNL,EQ,,,,,MAHANAGAR TELEPHONE NIGAM,27.78,27.99,27.53,27.81,27.73,27.69,,27.81,,,359254,9942002.37,1695,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,2085,INE288A01013,MAHSCOOTER,EQ,,,,,MAHARASHTRA SCOOTERS LTD,13867.0,13903.0,13665.0,13818.0,13846.0,13817.0,,13817.16,,,2629,36334743.0,917,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,2088,INE271B01025,MAHSEAMLES,EQ,,,,,MAHARASHTRA SEAMLESS LTD,586.0,598.8,574.45,589.7,587.6,583.8,,589.71,,,137498,81230289.35,8835,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,758688,INE632Q01018,MRIL,ST,,,,,MAHENDRA REALTO & INFRA L,69.5,69.9,66.3,69.9,69.9,69.7,,69.9,,,8000,541280.0,5,F1,1600,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,9577,INE263W01010,MAHESHWARI,BE,,,,,MAHESHWARI LOGISTICS LTD.,72.0,73.0,71.58,72.86,73.0,73.0,,72.86,,,17442,1266910.37,39,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,2031,INE101A01026,M&M,EQ,,,,,MAHINDRA & MAHINDRA LTD,3405.0,3504.9,3402.1,3502.0,3502.0,3406.0,,3502.0,,,3299237,11466530119.5,162070,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,17603,INE215D01010,MAHEPC,EQ,,,,,MAHINDRA EPC IRRIG LTD,109.0,110.0,107.21,108.22,108.04,107.7,,108.22,,,31900,3475694.62,628,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,17333,INE998I01010,MHRIL,EQ,,,,,MAHINDRA HOLIDAYS LTD,229.6,231.75,226.6,229.66,229.0,230.98,,229.65,,,69548,15904742.53,3416,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,8050,INE813A01018,MAHLIFE,EQ,,,,,MAHINDRA LIFESPACE DEVLTD,386.4,396.4,384.0,386.55,384.0,386.4,,386.53,,,104547,40705981.35,4885,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,385,INE766P01016,MAHLOG,EQ,,,,,MAHINDRA LOGISTIC LIMITED,410.0,418.4,400.5,402.7,400.5,413.9,,402.71,,,774852,316863301.25,15563,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,24538,INE683C01011,MAITHANALL,EQ,,,,,MAITHAN ALLOYS LTD,974.7,976.0,959.5,973.35,970.7,967.7,,973.11,,,34313,33282460.25,1937,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,762780,INE201B01022,MAJESAUT,BE,,,,,MAJESTIC AUTO LTD.,495.45,498.9,475.0,492.15,493.85,495.45,,491.73,,,42665,20908317.3,1247,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,11218,INE0CDK01019,MAKS,SM,,,,,MAKS ENERGY SOL INDIA LTD,17.2,17.2,17.2,17.2,17.2,17.2,,17.2,,,3000,51600.0,1,F1,1500,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,7965,INE389C01015,MALLCOM,EQ,,,,,MALLCOM (INDIA) LIMITED,1010.0,1010.0,980.0,994.45,1000.0,1015.1,,994.32,,,1671,1662981.95,190,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,13352,INE383H01017,MALUPAPER,EQ,,,,,MALU PAPER MILLS LIMITED,33.75,33.75,32.41,32.68,32.42,33.75,,32.68,,,15348,502886.77,165,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,28687,INE0TO701015,MAMATA,EQ,,,,,MAMATA MACHINERY LIMITED,421.15,429.5,421.15,428.2,428.0,425.1,,428.19,,,95858,40904065.25,3158,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,7413,INE830Q01018,MANAKCOAT,EQ,,,,,MAN COAT METAL & IND LTD,113.0,117.99,113.0,114.51,114.0,113.87,,114.49,,,377545,43367929.98,3286,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,11884,INE993A01026,MANINDS,EQ,,,,,MAN INDUSTRIES (I) LTD.,551.3,564.9,548.0,555.05,555.0,552.2,,555.05,,,378805,211258009.55,11097,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,18226,INE949H01023,MANINFRA,EQ,,,,,MAN INFRA LTD,111.15,117.3,111.1,113.85,113.9,110.41,,113.82,,,4913160,563776827.99,19649,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,7420,INE859Q01017,MANAKALUCO,EQ,,,,,MANAK ALUMINIUM CO. LTD.,38.66,41.89,37.15,40.48,41.63,38.36,,40.47,,,392723,15285566.22,2144,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,15199,INE015D01022,MANAKSIA,EQ,,,,,MANAKSIA LTD.,57.02,57.5,56.02,56.97,57.49,57.26,,56.95,,,12223,696023.01,262,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,7463,INE824Q01011,MANAKSTEEL,EQ,,,,,MANAKSIA STEELS LTD,88.84,89.9,83.73,84.43,83.73,88.13,,84.4,,,175980,15289350.15,1523,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,13796,INE201A01024,MANALIPETC,EQ,,,,,MANALI PETROCHEMICALS LT,65.22,65.9,64.01,64.64,64.6,65.54,,64.66,,,233379,15184324.44,2491,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,19061,INE522D01027,MANAPPURAM,EQ,,,,,MANAPPURAM FINANCE LTD,364.55,368.5,358.5,366.75,366.75,364.0,,366.74,,,2588647,942784788.85,21485,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,759354,INE0U4H01011,MPEL,ST,,,,,MANAS POLYMER N ENERGIE L,36.75,36.75,36.75,36.75,36.75,36.7,,36.75,,,14400,529200.0,1,F1,1600,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,21697,INE104Y01012,MANAV,SM,,,,,MANAV INFRA PROJECTS LTD,23.45,23.45,23.45,23.45,23.45,22.35,,23.45,,,4000,93800.0,1,F1,4000,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,25597,INE939X01013,MANBA,EQ,,,,,MANBA FINANCE LIMITED,132.35,135.41,131.0,131.77,131.0,133.08,,131.76,,,68064,9009107.29,686,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,23779,INE0R3T01013,MANDEEP,SM,,,,,MANDEEP AUTO INDUSTRIES L,20.15,20.9,19.1,20.9,20.9,19.95,,20.9,,,16000,323700.0,8,F1,2000,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,24823,INE545L01039,MANCREDIT,EQ,,,,,MANGAL CREDIT N FINCORP L,277.64,287.27,236.79,240.09,242.5,252.56,,240.08,,,1084531,284673124.69,20742,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,758748,INE0PKD01011,MEIL,EQ,,,,,MANGAL ELECTRICAL IND L,276.0,287.95,274.3,276.4,277.0,276.0,,276.43,,,31690,8907942.3,1388,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,19134,INE00C401011,MAL,SM,,,,,MANGALAM ALLOYS LIMITED,31.95,31.95,30.5,31.25,31.85,31.8,,31.25,,,30400,957920.0,16,F1,1600,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,2106,INE347A01017,MANGLMCEM,EQ,,,,,MANGALAM CEMENT LTD,941.4,944.95,930.65,938.15,944.95,941.15,,938.2,,,34470,32239662.1,744,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,11817,INE584F01014,MANGALAM,EQ,,,,,MANGALAM DRUG & CHEM LTD,28.0,28.3,27.15,27.19,27.15,27.01,,27.13,,,23709,654057.37,203,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,1598,INE0APB01032,MGEL,BE,,,,,MANGALAM GLOBAL ENT LTD,14.81,15.29,14.5,14.57,14.68,15.02,,14.57,,,194801,2866027.0,297,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,6428,INE370D01013,MANORG,BE,,,,,MANGALAM ORGANICS LIMITED,464.95,469.5,452.9,457.9,458.0,459.5,,458.0,,,5309,2447160.0,138,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,759169,INE0JYY01029,MWL,EQ,,,,,MANGALAM WORLDWIDE LTD,43.5,43.94,42.25,42.3,42.25,43.04,,42.3,,,4283404,183578006.5,4729,F1,1,,,,,
